Order_ID,Customer_ID,Customer_Age,Customer_Type,Restaurant_Name,Restaurant_Rating,Cuisine,Order_Value,Discount_Applied,Payment_Method,Distance,Traffic_Level,Weather,Delivery_Time,Late_Delivery,Partner_Experience_Years,Vehicle_Type,Order_Time,Day_of_Week,Is_Weekend,Festival_Season,Delivery_Status
1568,4166,44,New,Urban Kitchen,3.4,Fast Food,560.25,37.86,Cash,4.45,Low,Stormy,39.14,0,3.5,Scooter,2025-03-05 12:36:00,Wednesday,0,0,On-Time
1569,1230,50,New,Urban Kitchen,4.9,Desserts,923.49,18.32,UPI,8.97,High,Rainy,97.22,1,3.6,Cycle,2025-03-29 10:48:00,Saturday,1,0,Late
1570,2611,34,Premium,Urban Kitchen,3.7,Indian,464.88,8.55,Card,1.53,High,Clear,19.27,0,0.7,Scooter,2025-02-12 15:14:00,Wednesday,0,0,On-Time
1571,4517,51,Premium,Food Palace,4.3,Italian,795.37,33.97,UPI,7.72,High,Clear,61.31,1,4.4,Scooter,2025-03-30 03:46:00,Sunday,1,0,Late
1572,1457,31,New,Food Palace,4.4,Indian,420.04,22.56,Cash,8.46,High,Rainy,75.57,1,1.1,Cycle,2025-02-10 13:06:00,Monday,0,0,Late
1573,4082,20,Regular,Urban Kitchen,3.1,Chinese,1146.09,25.66,Cash,13.28,Medium,Clear,78.59,1,3.5,Bike,2025-02-09 15:27:00,Sunday,1,0,Late
1574,2992,55,Regular,Spicy Hub,4.4,Italian,1158.26,10.15,UPI,13.25,Low,Stormy,120.09,1,4.7,Cycle,2025-02-08 19:17:00,Saturday,1,0,Late
1575,1429,50,New,Urban Kitchen,3.8,Fast Food,1150.67,28.11,Cash,1.59,Medium,Stormy,24.26,0,4.6,Cycle,2025-01-10 23:51:00,Friday,0,1,On-Time
1576,2759,50,Regular,Spicy Hub,4.1,Italian,306.85,18.77,Card,12.64,Medium,Rainy,74.93,1,0.6,Scooter,2025-03-17 16:29:00,Monday,0,0,Late
1577,1096,47,Regular,Urban Kitchen,3.8,Fast Food,914.73,31.95,Card,14.23,Low,Clear,59.56,1,3.2,Scooter,2025-01-01 11:20:00,Wednesday,0,0,Late
1578,3046,18,Regular,Spicy Hub,4.6,Fast Food,753.15,27.83,Card,13.94,Low,Stormy,91.91,1,3.7,Bike,2025-01-06 17:03:00,Monday,0,0,Late
1579,2746,18,New,Spicy Hub,3.1,Indian,555.74,16.25,Cash,3.34,Medium,Clear,21.37,0,0.6,Bike,2025-01-07 19:11:00,Tuesday,0,0,On-Time
1580,4103,42,New,Food Palace,4.6,Italian,1187.61,13.85,Cash,9.39,Low,Clear,46.16,1,4.7,Bike,2025-02-23 01:51:00,Sunday,1,0,Late
1581,3975,43,Regular,Spicy Hub,4.5,Desserts,243.42,34.45,Card,12.38,Low,Rainy,66.7,1,0.7,Scooter,2025-01-05 23:03:00,Sunday,1,0,Late
1582,1163,58,Premium,Food Palace,3.7,Chinese,684.75,21.29,UPI,4.75,Low,Rainy,32.92,0,4.6,Cycle,2025-03-09 02:28:00,Sunday,1,0,On-Time
1583,2410,18,Regular,Food Palace,3.6,Chinese,707.66,16.33,UPI,4.83,Medium,Stormy,52.99,1,1.1,Scooter,2025-01-09 19:13:00,Thursday,0,0,Late
1584,1467,39,New,Urban Kitchen,3.7,Desserts,550.7,24.72,Cash,11.06,Low,Rainy,76.96,1,2.3,Cycle,2025-03-06 21:12:00,Thursday,0,0,Late
1585,3701,55,Regular,Food Palace,3.9,Italian,829.01,38.11,Cash,12.12,Medium,Stormy,92.63,1,0.7,Scooter,2025-01-17 13:30:00,Friday,0,0,Late
1586,4970,31,New,Spicy Hub,3.6,Indian,885.2,33.05,Card,11.24,Low,Rainy,61.18,1,5.0,Bike,2025-01-09 19:02:00,Thursday,0,0,Late
1587,1558,22,Premium,Spicy Hub,4.5,Fast Food,530.29,29.36,Card,2.46,Low,Rainy,19.46,0,4.1,Cycle,2025-01-02 20:16:00,Thursday,0,0,On-Time
1588,4070,21,New,Food Palace,4.3,Indian,823.7,8.38,Card,1.43,Medium,Rainy,18.62,0,2.5,Cycle,2025-02-19 16:35:00,Wednesday,0,0,On-Time
1589,1067,49,Premium,Spicy Hub,4.9,Indian,705.25,30.15,Cash,7.15,Low,Stormy,45.86,1,3.9,Bike,2025-02-03 06:08:00,Monday,0,0,Late
1590,4748,49,Regular,Urban Kitchen,4.3,Indian,169.07,28.9,Cash,12.7,High,Rainy,125.03,1,2.3,Cycle,2025-01-19 09:08:00,Sunday,1,0,Late
1591,2483,23,New,Spicy Hub,4.6,Fast Food,452.56,12.96,Card,10.5,Medium,Stormy,73.57,1,3.0,Cycle,2025-01-01 07:24:00,Wednesday,0,0,Late
1592,4985,26,Premium,Spicy Hub,4.8,Italian,872.58,39.44,Card,11.74,Medium,Rainy,84.29,1,4.7,Bike,2025-02-22 02:40:00,Saturday,1,0,Late
1593,3073,54,Premium,Urban Kitchen,3.0,Fast Food,854.3,18.77,UPI,5.85,Medium,Clear,38.17,0,4.4,Bike,2025-01-29 16:34:00,Wednesday,0,0,On-Time
1594,4411,53,Regular,Food Palace,4.2,Desserts,536.22,16.63,UPI,12.65,High,Stormy,183.91,1,1.9,Cycle,2025-03-30 06:06:00,Sunday,1,0,Late
1595,2118,50,New,Spicy Hub,4.3,Indian,855.71,10.09,UPI,5.55,Low,Clear,36.77,0,4.3,Scooter,2025-03-09 20:30:00,Sunday,1,0,On-Time
1596,3074,50,Regular,Urban Kitchen,4.1,Fast Food,214.76,8.35,Card,7.8,High,Rainy,108.39,1,0.9,Scooter,2025-02-20 15:11:00,Thursday,0,1,Late
1597,3506,44,New,Urban Kitchen,4.9,Italian,878.14,37.62,Card,8.76,High,Rainy,109.76,1,3.2,Cycle,2025-02-09 22:22:00,Sunday,1,0,Late
1598,3001,52,New,Urban Kitchen,3.1,Indian,909.99,36.22,UPI,12.14,High,Rainy,112.75,1,3.1,Scooter,2025-03-31 07:29:00,Monday,0,0,Late
1599,1508,25,New,Spicy Hub,3.2,Fast Food,850.61,11.34,Cash,9.96,Low,Rainy,57.42,1,3.2,Bike,2025-03-30 00:11:00,Sunday,1,0,Late
1600,1039,39,Regular,Urban Kitchen,4.2,Chinese,284.64,10.61,UPI,12.69,Low,Rainy,75.3,1,2.0,Cycle,2025-01-15 01:26:00,Wednesday,0,0,Late
1601,4529,47,New,Food Palace,3.5,Indian,559.11,24.26,Card,11.57,Medium,Clear,75.96,1,4.6,Bike,2025-01-15 22:53:00,Wednesday,0,0,Late
1602,4375,26,Regular,Urban Kitchen,3.5,Desserts,176.05,15.35,Card,2.98,Medium,Clear,20.68,0,3.7,Cycle,2025-01-30 01:59:00,Thursday,0,0,On-Time
1603,3476,30,Premium,Spicy Hub,4.7,Indian,411.18,17.29,UPI,10.35,Low,Clear,45.51,1,2.4,Bike,2025-03-18 21:52:00,Tuesday,0,0,Late
1604,2379,44,Premium,Food Palace,3.8,Italian,953.09,36.61,Cash,6.79,Medium,Stormy,78.63,1,2.4,Bike,2025-03-02 16:36:00,Sunday,1,0,Late
1605,4801,30,Premium,Spicy Hub,3.5,Fast Food,612.15,31.84,Cash,9.54,Medium,Stormy,99.47,1,1.0,Scooter,2025-03-30 23:39:00,Sunday,1,0,Late
1606,4450,18,New,Food Palace,4.0,Indian,705.56,35.05,Card,7.47,High,Rainy,59.8,1,1.8,Cycle,2025-01-09 16:47:00,Thursday,0,0,Late
1607,2073,40,New,Urban Kitchen,3.3,Italian,597.16,7.49,Card,11.83,High,Rainy,92.21,1,2.6,Scooter,2025-01-29 18:54:00,Wednesday,0,0,Late
1608,2720,23,New,Spicy Hub,4.7,Desserts,731.46,28.71,Cash,13.56,High,Stormy,128.78,1,4.6,Cycle,2025-02-24 14:06:00,Monday,0,0,Cancelled
1609,2882,55,New,Urban Kitchen,3.0,Fast Food,545.68,35.83,Cash,4.84,Low,Rainy,30.75,0,1.7,Scooter,2025-01-14 14:13:00,Tuesday,0,0,On-Time
1610,4954,57,Regular,Food Palace,3.9,Fast Food,913.07,35.8,Cash,10.44,High,Clear,82.51,1,1.4,Scooter,2025-03-24 22:20:00,Monday,0,0,Late
1611,4133,25,Premium,Food Palace,3.3,Fast Food,244.47,22.54,Cash,2.59,High,Rainy,24.59,0,1.1,Scooter,2025-03-06 23:34:00,Thursday,0,0,On-Time
1612,2591,30,Regular,Spicy Hub,4.2,Fast Food,1007.58,30.45,Card,4.67,Medium,Stormy,49.26,1,1.6,Scooter,2025-03-21 05:59:00,Friday,0,0,Late
1613,2179,21,Premium,Food Palace,4.8,Indian,359.71,37.89,Cash,5.79,High,Rainy,91.67,1,2.5,Scooter,2025-03-09 20:18:00,Sunday,1,1,Late
1614,1783,59,Regular,Urban Kitchen,3.6,Indian,731.52,29.23,Card,1.59,High,Stormy,20.6,0,0.6,Scooter,2025-01-03 08:28:00,Friday,0,0,On-Time
1615,1170,41,Premium,Urban Kitchen,4.3,Chinese,374.76,17.31,Card,3.77,High,Clear,23.39,0,3.0,Cycle,2025-02-21 15:31:00,Friday,0,0,On-Time
1616,3758,60,Regular,Spicy Hub,3.1,Desserts,1151.97,5.69,UPI,10.92,Low,Clear,42.67,0,0.8,Bike,2025-01-21 01:11:00,Tuesday,0,0,On-Time
1617,1391,59,New,Spicy Hub,3.9,Italian,1149.16,37.79,Card,11.91,Medium,Clear,62.66,1,3.2,Bike,2025-02-17 12:59:00,Monday,0,0,Late
1618,1627,58,Premium,Urban Kitchen,4.9,Desserts,783.05,23.16,UPI,4.25,Low,Clear,27.35,0,0.7,Cycle,2025-01-24 17:40:00,Friday,0,0,On-Time
1619,1673,55,New,Spicy Hub,3.9,Chinese,270.37,33.48,Cash,1.39,Medium,Rainy,16.55,0,4.3,Bike,2025-01-09 16:13:00,Thursday,0,0,On-Time
1620,4038,46,New,Urban Kitchen,4.5,Italian,322.9,22.63,UPI,5.38,Medium,Stormy,55.76,1,1.3,Scooter,2025-03-20 18:21:00,Thursday,0,0,Late
1621,1410,55,New,Food Palace,3.8,Italian,328.38,15.32,Card,13.2,High,Clear,106.82,1,2.1,Cycle,2025-01-01 13:19:00,Wednesday,0,0,Late
1622,2698,58,New,Food Palace,3.3,Italian,336.18,34.51,UPI,6.5,Low,Rainy,43.96,0,0.5,Scooter,2025-02-01 04:59:00,Saturday,1,0,On-Time
1623,4403,21,New,Spicy Hub,4.6,Italian,290.06,4.42,UPI,13.91,High,Rainy,122.21,1,3.9,Scooter,2025-03-06 11:42:00,Thursday,0,0,Late
1624,4326,25,New,Urban Kitchen,3.9,Chinese,946.38,14.87,UPI,4.42,Low,Stormy,37.06,0,3.8,Cycle,2025-01-24 15:44:00,Friday,0,0,On-Time
1625,2056,18,New,Food Palace,3.7,Fast Food,1117.81,37.32,UPI,4.39,Medium,Rainy,36.06,0,4.1,Scooter,2025-01-31 03:20:00,Friday,0,0,On-Time
1626,1063,42,Regular,Urban Kitchen,3.9,Fast Food,931.52,18.68,Card,4.19,Medium,Clear,35.88,0,1.4,Bike,2025-03-26 11:40:00,Wednesday,0,1,On-Time
1627,4132,38,Premium,Urban Kitchen,4.2,Italian,873.06,11.29,UPI,7.74,High,Rainy,79.91,1,0.7,Bike,2025-01-15 19:54:00,Wednesday,0,0,Late
1628,4688,40,New,Spicy Hub,3.8,Italian,161.51,6.79,Cash,10.14,Low,Rainy,66.59,1,3.3,Bike,2025-02-10 19:53:00,Monday,0,0,Late
1629,4446,55,New,Spicy Hub,4.5,Chinese,872.38,12.91,UPI,8.64,Medium,Rainy,62.04,1,1.2,Bike,2025-02-04 15:32:00,Tuesday,0,0,Late
1630,4277,38,New,Urban Kitchen,3.8,Chinese,1031.55,23.61,Cash,3.69,High,Clear,33.64,0,3.1,Cycle,2025-02-23 21:41:00,Sunday,1,0,On-Time
1631,4827,51,Premium,Urban Kitchen,3.2,Fast Food,587.54,2.91,Cash,2.38,High,Rainy,29.74,0,2.4,Scooter,2025-01-12 20:55:00,Sunday,1,0,On-Time
1632,2413,25,Premium,Spicy Hub,3.8,Indian,945.75,21.21,UPI,10.86,Medium,Stormy,109.48,1,1.7,Bike,2025-01-02 03:13:00,Thursday,0,0,Late
1633,1789,37,Regular,Spicy Hub,4.7,Desserts,533.3,4.01,Card,10.43,Medium,Clear,55.41,1,0.5,Cycle,2025-02-24 02:39:00,Monday,0,0,Late
1634,1261,34,Premium,Food Palace,4.3,Fast Food,1178.39,18.58,Card,12.44,High,Rainy,106.48,1,2.8,Scooter,2025-02-27 15:25:00,Thursday,0,0,Late
1635,4254,44,Premium,Food Palace,4.8,Fast Food,975.09,11.85,Cash,8.63,Medium,Clear,55.74,1,1.5,Scooter,2025-02-01 02:12:00,Saturday,1,0,Late
1636,4458,29,Premium,Urban Kitchen,4.7,Fast Food,1090.83,16.58,UPI,1.25,High,Clear,14.39,0,4.4,Scooter,2025-03-31 05:00:00,Monday,0,0,On-Time
1637,3082,51,Premium,Spicy Hub,3.0,Desserts,569.48,39.44,Card,2.41,High,Rainy,29.91,0,2.4,Scooter,2025-03-23 21:53:00,Sunday,1,0,On-Time
1638,1114,38,Premium,Spicy Hub,4.7,Chinese,399.58,3.25,Card,9.78,Low,Clear,47.65,1,2.0,Cycle,2025-01-29 11:07:00,Wednesday,0,0,Late
1639,1609,21,New,Spicy Hub,3.3,Indian,870.69,8.49,Card,13.01,High,Clear,90.34,1,0.8,Scooter,2025-03-15 03:21:00,Saturday,1,0,Late
1640,4414,47,Regular,Spicy Hub,3.9,Indian,888.11,7.31,UPI,9.54,Low,Stormy,64.54,1,3.8,Bike,2025-01-20 15:46:00,Monday,0,0,Late
1641,1434,32,New,Urban Kitchen,4.2,Desserts,558.58,22.31,UPI,9.07,Medium,Rainy,71.33,1,1.2,Cycle,2025-02-16 00:10:00,Sunday,1,0,Late
1642,4569,41,Premium,Spicy Hub,3.8,Indian,949.17,19.3,UPI,14.16,High,Stormy,139.14,1,1.8,Bike,2025-03-14 15:00:00,Friday,0,0,Late
1643,4105,56,Premium,Spicy Hub,4.1,Chinese,724.38,2.13,Cash,6.58,Medium,Clear,46.01,1,1.7,Scooter,2025-01-15 20:12:00,Wednesday,0,0,Late
1644,4019,60,Premium,Food Palace,4.8,Chinese,860.05,13.64,Cash,8.61,Medium,Rainy,95.44,1,4.3,Cycle,2025-02-04 15:06:00,Tuesday,0,1,Late
1645,3541,21,Regular,Food Palace,3.7,Fast Food,501.98,1.68,Card,9.38,Low,Rainy,54.59,1,4.3,Scooter,2025-01-01 05:51:00,Wednesday,0,0,Late
1646,2055,59,New,Food Palace,4.3,Fast Food,544.43,5.64,Cash,10.93,Low,Rainy,67.21,1,4.3,Scooter,2025-03-24 02:13:00,Monday,0,0,Late
1647,4895,30,Regular,Food Palace,3.4,Desserts,222.95,22.82,UPI,11.59,Medium,Stormy,111.85,1,1.0,Bike,2025-02-10 11:24:00,Monday,0,0,Late
1648,1592,58,New,Food Palace,4.4,Desserts,1169.97,3.35,Cash,13.62,Low,Clear,60.82,1,1.1,Scooter,2025-03-31 16:02:00,Monday,0,0,Late
1649,4641,35,Premium,Spicy Hub,4.8,Desserts,681.69,23.76,Card,10.91,Medium,Rainy,64.25,1,4.2,Cycle,2025-01-16 02:10:00,Thursday,0,0,Late
1650,3698,33,New,Food Palace,4.0,Desserts,623.15,16.96,Cash,8.13,High,Clear,59.72,1,4.8,Bike,2025-02-17 17:02:00,Monday,0,0,Late
1651,2035,57,Premium,Spicy Hub,3.4,Indian,910.34,32.49,UPI,10.51,Medium,Stormy,92.64,1,3.2,Bike,2025-01-06 17:02:00,Monday,0,0,Late
1652,4666,29,Premium,Spicy Hub,4.6,Indian,278.4,33.94,UPI,6.8,High,Stormy,84.51,1,1.6,Scooter,2025-01-20 15:29:00,Monday,0,0,Late
1653,1773,33,Regular,Urban Kitchen,4.6,Fast Food,426.57,0.16,Cash,7.94,High,Clear,60.08,1,1.0,Bike,2025-02-05 14:29:00,Wednesday,0,0,Late
1654,3485,30,New,Spicy Hub,3.9,Italian,241.39,11.47,Cash,11.94,High,Clear,86.5,1,1.2,Bike,2025-03-04 05:36:00,Tuesday,0,0,Late
1655,1591,19,Premium,Urban Kitchen,4.4,Chinese,1001.57,4.36,Cash,4.51,Low,Stormy,52.95,1,4.5,Bike,2025-03-24 00:33:00,Monday,0,1,Late
1656,4529,33,Premium,Food Palace,4.3,Italian,584.91,1.78,Cash,11.98,High,Clear,80.4,1,3.6,Bike,2025-01-02 14:12:00,Thursday,0,0,Late
1657,4598,49,Premium,Food Palace,3.7,Fast Food,459.04,34.91,UPI,12.16,Low,Clear,45.73,1,2.8,Bike,2025-02-28 20:45:00,Friday,0,0,Late
1658,4736,25,New,Spicy Hub,4.3,Fast Food,554.29,33.46,UPI,14.3,Medium,Stormy,132.66,1,4.1,Cycle,2025-02-23 04:25:00,Sunday,1,0,Late
1659,2362,52,Premium,Spicy Hub,3.7,Desserts,325.46,1.34,UPI,6.4,Low,Clear,28.29,0,4.6,Scooter,2025-01-01 14:31:00,Wednesday,0,0,On-Time
1660,2515,34,New,Spicy Hub,4.9,Indian,176.25,31.43,Cash,5.5,Low,Clear,37.61,0,0.7,Scooter,2025-03-09 13:13:00,Sunday,1,0,On-Time
1661,4859,44,Regular,Food Palace,4.1,Chinese,437.76,2.61,Cash,1.7,High,Clear,16.82,0,1.0,Cycle,2025-02-21 01:19:00,Friday,0,0,On-Time
1662,4143,29,New,Spicy Hub,4.0,Fast Food,510.04,16.73,UPI,14.01,Low,Clear,83.92,1,4.6,Cycle,2025-02-22 20:53:00,Saturday,1,0,Late
1663,1801,39,Premium,Spicy Hub,3.6,Italian,550.16,24.55,Cash,9.73,High,Stormy,98.7,1,2.7,Scooter,2025-02-26 00:17:00,Wednesday,0,0,Late
1664,2380,40,Premium,Food Palace,4.6,Fast Food,606.73,29.09,Cash,4.77,High,Clear,51.55,1,1.0,Scooter,2025-03-29 15:01:00,Saturday,1,1,Late
1665,1994,25,Premium,Food Palace,3.0,Indian,1005.53,14.37,Cash,9.13,Medium,Clear,53.49,1,0.8,Bike,2025-03-16 14:36:00,Sunday,1,0,Late
1666,3179,28,New,Food Palace,4.2,Indian,1147.8,39.95,UPI,6.21,Low,Rainy,48.07,1,1.8,Scooter,2025-01-30 12:59:00,Thursday,0,0,Late
1667,2729,19,New,Urban Kitchen,4.3,Chinese,984.9,31.27,Card,5.97,Medium,Clear,48.55,1,3.1,Bike,2025-01-19 16:20:00,Sunday,1,0,Late
1668,1040,36,Regular,Urban Kitchen,3.0,Desserts,503.54,5.78,Card,4.26,Medium,Rainy,30.61,0,4.6,Bike,2025-03-29 07:12:00,Saturday,1,0,On-Time
1669,3499,24,New,Urban Kitchen,3.6,Italian,797.73,21.36,UPI,4.06,Medium,Stormy,34.59,0,1.2,Bike,2025-01-23 05:11:00,Thursday,0,0,On-Time
1670,1922,19,Premium,Urban Kitchen,3.5,Desserts,1144.98,18.55,Cash,1.82,Low,Clear,17.59,0,3.8,Scooter,2025-01-08 14:29:00,Wednesday,0,1,On-Time
1671,1817,19,Regular,Food Palace,3.6,Indian,749.28,30.89,Cash,13.99,High,Clear,115.13,1,1.7,Cycle,2025-03-26 21:48:00,Wednesday,0,1,Late
1672,1689,49,Regular,Urban Kitchen,4.9,Desserts,1096.46,3.6,Card,2.85,Medium,Stormy,24.31,0,2.7,Bike,2025-02-18 07:57:00,Tuesday,0,0,On-Time
1673,2052,35,New,Spicy Hub,3.3,Desserts,817.84,37.98,Cash,14.95,High,Clear,122.25,1,2.2,Bike,2025-03-23 08:22:00,Sunday,1,0,Late
1674,4238,24,Premium,Urban Kitchen,3.2,Indian,874.04,16.35,UPI,3.89,High,Rainy,37.17,0,2.3,Bike,2025-02-16 15:09:00,Sunday,1,0,On-Time
1675,2500,45,New,Food Palace,3.5,Chinese,476.98,4.84,Card,13.11,High,Clear,121.94,1,2.7,Bike,2025-03-05 13:20:00,Wednesday,0,1,Late
1676,3763,45,New,Spicy Hub,3.8,Desserts,352.16,29.81,Cash,2.78,Medium,Rainy,29.05,0,1.0,Cycle,2025-01-26 11:31:00,Sunday,1,0,On-Time
1677,3172,49,Regular,Urban Kitchen,3.6,Chinese,648.99,17.97,UPI,10.92,Medium,Stormy,98.49,1,3.3,Bike,2025-03-20 23:12:00,Thursday,0,0,Late
1678,3140,54,Regular,Food Palace,3.6,Indian,488.45,17.52,UPI,5.3,High,Stormy,76.47,1,4.9,Bike,2025-03-23 14:40:00,Sunday,1,0,Late
1679,2665,35,Regular,Urban Kitchen,3.0,Chinese,194.92,9.76,Cash,2.6,High,Rainy,48.85,1,2.9,Scooter,2025-01-26 04:03:00,Sunday,1,1,Late
1680,4671,18,New,Food Palace,3.4,Indian,569.26,20.32,UPI,12.34,Low,Clear,67.02,1,4.3,Cycle,2025-02-11 09:12:00,Tuesday,0,0,Late
1681,1215,30,Regular,Food Palace,4.4,Fast Food,267.39,22.61,Card,4.48,Medium,Stormy,43.0,0,2.4,Scooter,2025-03-18 06:23:00,Tuesday,0,0,Cancelled
1682,4499,19,Regular,Spicy Hub,3.1,Chinese,160.75,0.89,Cash,1.12,High,Clear,11.95,0,1.0,Bike,2025-01-09 19:30:00,Thursday,0,0,On-Time
1683,3039,46,New,Food Palace,5.0,Indian,471.31,5.1,Cash,8.64,Medium,Clear,51.64,1,4.4,Scooter,2025-03-12 20:08:00,Wednesday,0,0,Late
1684,3941,60,Regular,Spicy Hub,4.1,Indian,900.6,29.12,UPI,10.33,Medium,Clear,66.65,1,4.4,Cycle,2025-03-18 17:17:00,Tuesday,0,0,Late
1685,4653,54,New,Food Palace,3.9,Fast Food,823.65,32.73,Cash,1.08,High,Clear,12.8,0,5.0,Cycle,2025-02-24 03:28:00,Monday,0,0,On-Time
1686,1703,34,New,Spicy Hub,4.7,Italian,386.29,19.07,Card,2.86,Low,Rainy,19.29,0,2.3,Bike,2025-03-28 16:17:00,Friday,0,0,On-Time
1687,1360,33,New,Food Palace,3.7,Desserts,1192.83,39.79,Card,2.61,Low,Clear,13.25,0,3.8,Scooter,2025-02-14 18:15:00,Friday,0,0,On-Time
1688,4607,60,New,Spicy Hub,3.2,Desserts,1163.76,37.63,Card,3.71,Medium,Rainy,31.75,0,1.2,Bike,2025-03-09 08:16:00,Sunday,1,0,On-Time
1689,3342,60,Premium,Food Palace,4.1,Indian,382.67,30.26,Cash,5.33,Low,Rainy,37.07,0,4.6,Scooter,2025-02-25 13:52:00,Tuesday,0,0,On-Time
1690,4343,23,Regular,Food Palace,4.6,Chinese,1008.81,11.62,Card,5.76,Medium,Stormy,42.03,0,4.7,Scooter,2025-01-10 21:45:00,Friday,0,0,On-Time
1691,2772,32,Regular,Urban Kitchen,3.9,Desserts,991.27,30.87,Card,13.87,Low,Clear,52.33,1,2.9,Cycle,2025-02-24 15:00:00,Monday,0,0,Late
1692,4903,40,New,Urban Kitchen,4.6,Indian,247.99,6.91,UPI,1.17,Low,Clear,16.17,0,3.2,Scooter,2025-01-17 11:03:00,Friday,0,1,On-Time
1693,2862,42,Regular,Spicy Hub,5.0,Italian,216.19,36.12,Card,12.4,High,Clear,116.86,1,1.9,Scooter,2025-02-15 10:14:00,Saturday,1,0,Late
1694,1514,34,New,Urban Kitchen,4.8,Fast Food,1074.79,30.31,Cash,8.89,High,Stormy,93.49,1,1.0,Scooter,2025-03-31 00:14:00,Monday,0,0,Late
1695,3699,42,Premium,Food Palace,4.6,Fast Food,946.04,36.42,Cash,1.21,Low,Stormy,24.81,0,4.1,Bike,2025-01-04 11:05:00,Saturday,1,1,On-Time
1696,1500,45,New,Spicy Hub,3.3,Italian,235.34,0.83,UPI,9.8,Low,Stormy,84.98,1,3.3,Cycle,2025-03-03 20:39:00,Monday,0,0,Cancelled
1697,3687,48,Premium,Spicy Hub,3.7,Desserts,805.65,33.02,Cash,14.11,Low,Rainy,78.86,1,4.1,Bike,2025-03-17 18:54:00,Monday,0,0,Late
1698,4776,59,Premium,Urban Kitchen,4.7,Desserts,665.14,8.67,UPI,3.38,Low,Clear,20.55,0,0.5,Scooter,2025-03-24 07:14:00,Monday,0,0,On-Time
1699,1235,34,Premium,Food Palace,3.5,Fast Food,462.77,22.42,Cash,6.57,Low,Clear,26.06,0,3.5,Bike,2025-01-09 15:12:00,Thursday,0,0,On-Time
1700,3939,50,Premium,Urban Kitchen,4.0,Indian,503.81,11.83,Cash,1.94,Low,Clear,15.81,0,4.5,Bike,2025-03-01 06:30:00,Saturday,1,0,On-Time
1701,4309,55,New,Spicy Hub,3.1,Italian,1173.62,27.25,Card,6.84,Medium,Clear,53.35,1,3.7,Cycle,2025-03-08 12:00:00,Saturday,1,0,Late
1702,1859,44,Premium,Spicy Hub,4.0,Desserts,601.38,0.44,Card,13.97,Low,Stormy,100.96,1,3.2,Scooter,2025-03-15 09:02:00,Saturday,1,0,Late
1703,2901,41,Premium,Spicy Hub,4.8,Indian,1188.64,34.96,Card,14.97,High,Stormy,211.08,1,1.6,Cycle,2025-02-02 19:03:00,Sunday,1,0,Late
1704,4163,41,New,Urban Kitchen,3.5,Italian,253.36,39.18,UPI,5.14,Low,Rainy,33.25,0,4.4,Bike,2025-01-24 18:12:00,Friday,0,1,Cancelled
1705,3735,36,New,Urban Kitchen,3.9,Desserts,400.65,27.59,Card,8.92,Low,Clear,42.53,0,0.8,Scooter,2025-03-01 00:55:00,Saturday,1,0,On-Time
1706,2970,51,Premium,Food Palace,3.4,Fast Food,981.83,16.64,Cash,2.31,Low,Stormy,17.4,0,2.7,Cycle,2025-02-25 05:00:00,Tuesday,0,0,On-Time
1707,2870,21,Premium,Urban Kitchen,3.5,Chinese,1052.5,36.98,Card,12.57,Medium,Rainy,77.26,1,2.0,Cycle,2025-03-06 20:43:00,Thursday,0,0,Late
1708,4693,24,New,Food Palace,4.4,Chinese,1193.04,5.26,Card,1.69,Low,Clear,18.69,0,3.6,Bike,2025-03-30 15:30:00,Sunday,1,0,On-Time
1709,3162,54,New,Food Palace,4.4,Indian,1151.72,20.44,Cash,13.79,Low,Stormy,130.84,1,4.9,Bike,2025-01-25 07:57:00,Saturday,1,0,Late
1710,2355,41,Regular,Urban Kitchen,3.4,Desserts,725.53,18.12,Card,13.29,High,Stormy,120.89,1,1.0,Scooter,2025-03-18 23:21:00,Tuesday,0,0,Late
1711,1877,48,Regular,Food Palace,3.2,Chinese,486.8,15.49,Card,9.72,High,Rainy,114.62,1,1.2,Cycle,2025-03-23 08:38:00,Sunday,1,0,Late
1712,2693,56,Premium,Spicy Hub,4.8,Fast Food,641.26,11.0,Cash,2.99,High,Stormy,34.7,0,0.5,Cycle,2025-01-27 10:12:00,Monday,0,0,On-Time
1713,2763,38,Regular,Food Palace,3.8,Indian,768.74,11.03,UPI,3.45,Medium,Rainy,31.84,0,4.0,Bike,2025-03-27 08:43:00,Thursday,0,0,On-Time
1714,1011,20,Regular,Urban Kitchen,3.3,Desserts,1158.01,1.51,Cash,14.69,Medium,Clear,90.22,1,0.5,Cycle,2025-03-13 07:01:00,Thursday,0,0,Late
1715,2900,46,Premium,Spicy Hub,4.9,Desserts,482.79,26.17,Cash,2.12,High,Rainy,26.44,0,1.6,Scooter,2025-03-18 14:08:00,Tuesday,0,0,On-Time
1716,1115,21,Premium,Food Palace,4.9,Italian,600.19,34.79,UPI,7.29,Medium,Rainy,62.59,1,4.9,Bike,2025-02-19 01:06:00,Wednesday,0,0,Late
1717,1088,39,Regular,Spicy Hub,4.8,Desserts,1039.99,8.43,Card,9.74,Medium,Clear,60.5,1,0.8,Cycle,2025-02-14 01:00:00,Friday,0,0,Late
1718,4363,35,Premium,Spicy Hub,3.1,Indian,570.23,23.08,UPI,12.97,Low,Clear,65.67,1,4.9,Bike,2025-02-16 16:58:00,Sunday,1,0,Late
